id_cliente,nombre,genero,fecha_registro,gasto_q,ciudad,categoria
502871,luis ramirez,f,2026-01-15,"498,26",escuintla,retail
500852,luis alvarez,f,2026-02-27,402.50,antigua,food
501641,gustavo morales,f,2026-02-08,28.93,quetzaltenango,food
501247,juan fuentes,m,17/02/2026,"310,27",guatemala,services
502947,kevin lima,m,2026-01-17,279.05,antigua,services
501283,isabel flores,f,2026-02-09,350.43,desconocido,retail
501322,fernando mendez,f,07/01/2026,"285,66",chimaltenango,retail
502259,jose  dominguez,f,19/01/2026,35.27,villa nueva,services
503671,monica mazariegos,f,2026-02-15,"22,82",quetzaltenango,retail
503811,carmen paz,m,18/02/2026,"416,65",escuintla,retail
502693,ana reyes,f,2026-01-21,83.04,quetzaltenango,food
500773,sofia paz,m,2026-01-20,"428,68",antigua,food
500627,carmen hernandez,m,2026-01-21,desconocido,desconocido,retail
504214,carlos cruz,m,16/01/2026,"473,56",guatemala,retail
504860,hector ruiz,f,31/01/2026,"441,44",antigua,retail
501156,oscar cruz,m,2026-02-27,"212,48",guatemala,services
504190,maria alvarez,m,20/01/2026,"103,87",antigua,retail
500148,monica  mazariegos,f,2026-01-02,"192,08",desconocido,food
500518,luis  ramirez,m,2026-01-06,"245,59",mixco,food
504255,luis paz,f,2026-01-01,175.17,amatitlan,education
504778,ana  castillo,m,2026-02-06,"149,31",antigua,services
504338,diana aguilar,m,2026-01-29,desconocido,chimaltenango,education
501926,valeria ramirez,m,2026-02-04,desconocido,mixco,food
504816,miguel cruz,m,12/01/2026,91.30,amatitlan,retail
500438,gustavo mejia,m,2026-02-28,"305,65",guatemala,food
504185,kevin herrera,f,2026-02-13,"186,84",escuintla,education
502414,gustavo  castillo,f,2026-02-28,398.60,quetzaltenango,education
502425,sofia morales,m,2026-02-19,314.27,antigua,education
502333,hector lima,m,2026-01-29,"218,57",desconocido,food
500143,gustavo  nunez,f,2026-02-01,"71,70",escuintla,services
500664,pedro  flores,m,2026-01-20,"479,97",guatemala,services
502982,hector ortega,m,2026-01-09,"333,66",chimaltenango,retail
500706,ana soto,f,2026-01-27,"256,42",guatemala,services
503750,andrea flores,f,24/01/2026,480.70,amatitlan,retail
502108,valeria nunez,f,2026-02-20,"92,65",escuintla,retail
504170,elena torres,f,08/01/2026,"402,65",amatitlan,food
504497,patricia molina,m,2026-01-10,desconocido,amatitlan,retail
504033,rene solis,m,25/01/2026,373.99,villa nueva,retail
502913,laura solis,m,2026-02-12,291.04,villa nueva,education
501231,gabriela perez,f,07/02/2026,"403,43",escuintla,education
502936,elena mendez,f,2026-01-04,"477,04",escuintla,education
502961,sofia torres,m,2026-02-26,"357,61",guatemala,education
501400,fernando lopez,m,2026-01-24,"350,25",escuintla,retail
502173,laura cruz,f,01/03/2026,481.22,amatitlan,education
502452,kevin flores,m,22/01/2026,9.37,quetzaltenango,services
500225,valeria ruiz,f,15/02/2026,"336,82",quetzaltenango,retail
503688,valeria gomez,m,2026-02-01,11.61,chimaltenango,education
501500,juan diaz,f,24/01/2026,"322,02",amatitlan,services
500213,monica molina,f,2026-01-05,103.20,guatemala,services
501178,gabriela mejia,f,2026-01-28,desconocido,antigua,retail
500851,oscar soto,m,2026-01-17,"192,98",amatitlan,education
501708,kevin rojas,m,2026-01-27,"79,82",antigua,education
501661,jose vargas,f,08/01/2026,207.78,mixco,education
502458,rene dominguez,m,2026-01-27,desconocido,quetzaltenango,food
503983,gustavo molina,m,2026-02-04,429.94,desconocido,services
502532,jose hernandez,m,08/01/2026,desconocido,villa nueva,retail
503511,ricardo alvarez,m,2026-01-12,"346,25",antigua,retail
503748,gustavo lima,f,04/02/2026,379.32,villa nueva,services
500563,andrea alvarez,m,2026-01-14,"498,59",guatemala,food
504381,laura perez,m,11/01/2026,"116,28",escuintla,retail
504163,patricia reyes,f,2026-02-20,310.78,mixco,services
502889,hector castillo,f,03/01/2026,296.78,escuintla,services
501048,kevin flores,m,2026-02-18,"352,78",chimaltenango,services
502232,oscar ramirez,f,31/01/2026,411.60,amatitlan,services
501122,carmen rojas,m,2026-02-14,"460,87",antigua,food
501327,ana vargas,f,2026-01-05,"258,13",antigua,food
502842,oscar rojas,m,2026-01-05,desconocido,escuintla,education
500313,karla nunez,m,2026-01-03,184.23,villa nueva,food
504495,gustavo hernandez,f,2026-02-22,"487,07",villa nueva,education
504518,monica paz,m,25/02/2026,"313,65",amatitlan,retail
503340,karla cruz,f,16/02/2026,392.51,guatemala,retail
501819,luis  herrera,m,2026-02-12,"83,22",mixco,education
501100,karla vargas,f,2026-01-21,388.70,guatemala,education
501273,maria castillo,m,2026-01-17,287.20,villa nueva,retail
500430,diana reyes,m,2026-01-11,382.17,guatemala,education
501456,paola aguilar,f,2026-02-16,264.83,quetzaltenango,services
501405,gustavo herrera,m,18/01/2026,45.73,antigua,education
502125,paola alvarez,m,2026-01-22,357.56,guatemala,food
502258,ricardo lopez,f,09/01/2026,"303,16",quetzaltenango,education
501557,juan mejia,f,2026-01-23,"470,29",antigua,education
501179,paola ramirez,f,2026-02-26,"304,22",villa nueva,food
504896,isabel  mendez,f,09/02/2026,63.20,amatitlan,education
503048,andrea  hernandez,m,2026-01-23,117.04,chimaltenango,food
503307,laura perez,m,2026-01-06,472.39,escuintla,food
503299,ana mendez,f,2026-01-26,443.83,mixco,food
502225,pedro morales,f,07/02/2026,"114,75",villa nueva,services
501621,kevin perez,f,2026-02-15,"130,80",quetzaltenango,food
504280,paola ramirez,m,16/02/2026,"78,09",chimaltenango,food
502260,oscar  vargas,m,2026-01-05,"333,31",quetzaltenango,retail
504396,ricardo mendez,f,2026-02-06,"124,77",antigua,education
502500,carlos mendez,m,2026-02-17,151.50,chimaltenango,education
502673,oscar lima,f,19/02/2026,158.52,guatemala,services
502890,pedro rojas,m,2026-01-18,"382,79",villa nueva,food
502578,isabel  perez,f,2026-01-16,desconocido,amatitlan,retail
503586,gustavo vargas,f,2026-01-26,339.94,antigua,retail
502486,miguel ruiz,f,2026-01-16,"361,97",quetzaltenango,education
502707,isabel lopez,,04/01/2026,"95,54",quetzaltenango,education
500955,gustavo castillo,f,2026-01-20,"184,73",chimaltenango,services
501053,rene aguilar,f,2026-01-18,"239,41",chimaltenango,retail
502445,pablo vargas,f,22/02/2026,499.59,quetzaltenango,education
502804,carlos molina,f,2026-03-01,"355,00",guatemala,food
500889,gustavo lima,f,20/01/2026,115.78,escuintla,education
503060,ricardo ortega,f,2026-01-24,"134,47",mixco,food
500140,oscar mejia,m,2026-01-02,57.32,amatitlan,education
500630,miguel solis,f,2026-01-25,"211,71",escuintla,food
500050,carmen diaz,f,2026-01-22,"6,53",antigua,food
501907,jose perez,m,2026-02-18,desconocido,mixco,services
503372,pablo morales,m,2026-01-20,478.65,antigua,services
500470,monica herrera,m,28/02/2026,"142,37",antigua,services
500892,luis alvarez,f,2026-01-10,"1,52",chimaltenango,services
502808,luis  solis,f,2026-01-16,"444,98",villa nueva,retail
500653,valeria mendez,f,2026-01-13,82.11,guatemala,retail
503641,isabel mendez,m,06/01/2026,27.71,,education
501203,luis aguilar,f,23/02/2026,"202,94",antigua,food
504377,daniel aguilar,f,2026-02-09,"169,67",villa nueva,education
504169,paola dominguez,f,2026-02-03,277.53,chimaltenango,retail
500188,carlos  nunez,f,2026-02-02,436.80,villa nueva,retail
503723,valeria  alvarez,f,2026-02-09,155.79,guatemala,food
502154,daniel molina,,2026-01-24,"225,94",antigua,services
500743,monica ramirez,m,2026-02-08,7.21,quetzaltenango,services
501914,carlos rojas,f,2026-02-24,"380,69",chimaltenango,services
503449,fernando reyes,f,22/02/2026,"164,43",villa nueva,services
502856,andrea lopez,f,2026-02-07,95.30,villa nueva,food
500794,ricardo vargas,f,2026-01-26,"67,73",escuintla,services
500911,laura morales,f,2026-01-07,114.52,escuintla,retail
500055,diana solis,f,05/02/2026,"51,28",chimaltenango,food
502596,ricardo gomez,m,2026-01-03,419.58,antigua,education
500754,diana reyes,f,2026-01-07,10.35,guatemala,food
504268,karla rojas,m,08/01/2026,434.50,desconocido,services
504856,laura solis,m,12/01/2026,"485,49",villa nueva,food
503826,rene aguilar,f,14/01/2026,"246,85",antigua,services
501300,sofia mendez,m,2026-01-18,desconocido,guatemala,food
503883,kevin paz,f,2026-03-01,178.78,quetzaltenango,education
500766,gustavo soto,f,17/01/2026,244.24,mixco,education
500041,elena cruz,m,2026-02-28,273.67,amatitlan,retail
504088,fernando mendez,m,2026-01-02,desconocido,escuintla,food
501293,sofia alvarez,f,2026-02-07,276.02,amatitlan,education
500329,ricardo solis,f,2026-02-01,desconocido,chimaltenango,food
504735,ana diaz,f,2026-02-13,"267,73",chimaltenango,retail
500488,maria ruiz,m,2026-02-14,423.90,chimaltenango,retail
503424,pedro cruz,f,2026-01-13,"8,97",guatemala,food
504198,valeria molina,,01/02/2026,"376,82",chimaltenango,retail
501730,pablo lima,f,21/02/2026,461.01,chimaltenango,services
502502,isabel solis,m,2026-02-24,"479,42",desconocido,food
503513,luis rojas,m,2026-02-18,115.17,amatitlan,retail
503043,karla cruz,f,27/01/2026,"78,64",amatitlan,education
501058,karla fuentes,f,2026-01-20,426.93,mixco,education
504461,paola  lima,f,2026-01-04,239.37,escuintla,education
502729,ana hernandez,f,2026-01-29,"263,81",quetzaltenango,services
504523,ana paz,f,2026-02-08,268.09,amatitlan,retail
504641,pablo ramirez,f,2026-02-16,"97,47",escuintla,food
503355,kevin castillo,m,02/01/2026,"117,66",antigua,education
500303,kevin hernandez,f,03/01/2026,"319,35",amatitlan,food
502001,pablo  nunez,f,2026-02-21,"373,28",amatitlan,services
503582,laura ramirez,m,2026-02-03,"438,50",chimaltenango,education
504172,jose lima,m,04/02/2026,212.78,chimaltenango,education
504531,oscar alvarez,f,2026-02-04,406.66,chimaltenango,services
502104,monica alvarez,m,2026-01-12,"52,16",guatemala,food
503198,patricia fuentes,m,08/02/2026,284.10,antigua,services
500969,elena mejia,m,23/01/2026,"96,28",quetzaltenango,services
503618,hector lima,m,2026-01-01,"395,69",guatemala,education
500437,valeria nunez,f,2026-01-08,400.17,quetzaltenango,food
500876,daniel ortega,f,2026-01-29,"449,12",guatemala,services
504786,miguel diaz,f,2026-02-21,335.80,amatitlan,services
504468,juan soto,f,2026-01-09,47.30,quetzaltenango,food
502312,isabel mazariegos,f,2026-02-17,"0,42",quetzaltenango,retail
502642,laura aguilar,m,24/02/2026,"483,86",escuintla,services
500825,rene  morales,m,2026-02-09,desconocido,chimaltenango,food
504326,gabriela  paz,m,2026-01-04,158.69,amatitlan,services
504664,monica molina,f,05/01/2026,58.36,antigua,education
502848,monica paz,f,2026-01-16,"417,90",antigua,retail
500024,ricardo gomez,m,2026-01-31,409.38,chimaltenango,education
502920,karla mazariegos,m,29/01/2026,404.55,antigua,retail
502282,elena mejia,m,2026-02-24,desconocido,amatitlan,education
502025,karla lopez,f,2026-01-15,"87,71",escuintla,education
503273,patricia mazariegos,f,11/02/2026,"133,94",antigua,retail
504427,andrea rojas,m,2026-02-20,desconocido,mixco,services
503758,elena soto,m,2026-01-21,248.67,escuintla,food
504777,patricia mazariegos,m,2026-01-05,469.37,guatemala,food
504701,fernando  nunez,f,2026-02-25,"90,02",mixco,services
502406,daniel vargas,f,2026-01-30,438.07,antigua,services
502355,carlos mendez,f,10/01/2026,"438,45",escuintla,food
504774,isabel dominguez,f,2026-02-26,desconocido,mixco,food
504889,jose reyes,f,2026-01-30,"79,57",guatemala,retail
502997,rene rojas,m,2026-02-08,"327,33",chimaltenango,education
503292,pablo mejia,f,10/01/2026,desconocido,antigua,food
501074,andrea herrera,m,2026-02-03,"360,85",quetzaltenango,retail
501062,juan  dominguez,m,2026-02-20,278.34,guatemala,retail
503259,ana ramirez,f,27/01/2026,"437,13",villa nueva,education
501784,luis nunez,m,2026-02-24,"295,88",mixco,retail
502439,carmen fuentes,m,2026-02-26,392.29,mixco,food
504803,carmen  castillo,f,2026-02-18,desconocido,quetzaltenango,education
504489,juan cruz,m,2026-02-01,desconocido,escuintla,services
502858,daniel mendez,m,02/01/2026,"472,24",chimaltenango,retail
502694,sofia ruiz,f,2026-01-27,desconocido,chimaltenango,education
501192,juan aguilar,m,21/01/2026,152.74,antigua,education
501138,laura nunez,m,2026-02-20,478.02,desconocido,retail
502817,ricardo ramirez,f,21/02/2026,"178,58",chimaltenango,retail
503232,rene ruiz,f,13/01/2026,488.18,amatitlan,education
501433,andrea aguilar,m,08/02/2026,432.66,chimaltenango,services
504181,valeria flores,f,26/02/2026,279.71,chimaltenango,food
504228,andrea perez,m,13/02/2026,"158,32",desconocido,retail
502952,miguel mendez,f,07/02/2026,"15,59",chimaltenango,food
501793,pedro  vargas,,2026-01-25,"329,79",villa nueva,retail
501874,elena ramirez,f,2026-01-05,"315,68",quetzaltenango,food
502143,carmen cruz,f,2026-01-02,301.67,villa nueva,retail
502390,valeria  hernandez,m,2026-02-23,"336,45",antigua,services
501015,carlos alvarez,m,2026-02-01,"227,32",escuintla,education
502988,pablo vargas,f,2026-02-14,324.13,amatitlan,services
500817,gabriela castillo,m,23/02/2026,desconocido,amatitlan,retail
501984,rene rojas,m,2026-01-22,185.56,quetzaltenango,food
502978,carmen ortega,f,2026-02-05,"187,21",quetzaltenango,education
504301,isabel ortega,m,2026-01-30,224.50,villa nueva,food
500487,carlos mazariegos,m,2026-02-16,desconocido,mixco,retail
504186,gustavo  diaz,f,2026-02-07,"414,78",villa nueva,retail
502046,elena ortega,m,2026-02-08,260.16,villa nueva,services
500005,luis ruiz,m,2026-02-05,"430,98",villa nueva,education
500063,hector torres,m,11/02/2026,"2,11",amatitlan,education
504435,carmen ramirez,m,2026-02-16,"77,30",guatemala,retail
504246,gabriela diaz,f,2026-01-10,"421,85",quetzaltenango,food
500838,patricia torres,f,2026-02-22,156.94,chimaltenango,services
502356,oscar molina,m,2026-01-26,"462,03",amatitlan,services
504486,juan hernandez,f,2026-01-29,"232,42",guatemala,food
504426,ana ramirez,f,2026-02-02,"385,00",quetzaltenango,food
502919,maria  lopez,m,05/02/2026,"42,71",chimaltenango,education
500302,rene torres,f,2026-01-09,276.74,amatitlan,education
503455,andrea mejia,f,2026-01-04,"97,31",escuintla,food
502556,andrea rojas,m,2026-01-16,"223,24",mixco,retail
502846,valeria  vargas,m,2026-01-20,"18,62",chimaltenango,education
504674,sofia  alvarez,f,2026-02-09,"104,67",chimaltenango,education
500324,jose dominguez,m,17/02/2026,146.06,escuintla,education
504087,maria molina,m,2026-01-20,desconocido,villa nueva,services
501454,ana diaz,m,2026-01-19,314.31,amatitlan,food
501096,maria lima,f,2026-01-18,384.97,chimaltenango,food
501425,ana diaz,m,2026-02-22,156.33,chimaltenango,retail
503769,rene dominguez,f,23/02/2026,"275,18",mixco,education
502050,rene nunez,f,03/02/2026,desconocido,desconocido,food
503334,carlos  soto,f,2026-02-17,203.88,mixco,education
503575,pablo reyes,f,2026-02-14,82.68,quetzaltenango,retail
501190,isabel cruz,m,2026-01-19,199.91,villa nueva,retail
503041,pedro paz,m,2026-02-25,desconocido,escuintla,retail
500304,andrea morales,f,24/01/2026,"9,17",villa nueva,education
500583,ricardo perez,m,2026-01-12,346.18,antigua,education
502746,andrea cruz,m,02/01/2026,238.00,quetzaltenango,services
501919,pedro herrera,f,2026-01-13,341.24,amatitlan,services
500952,pedro gomez,f,2026-02-18,34.40,mixco,retail
504876,maria fuentes,f,2026-02-02,"433,77",quetzaltenango,education
503633,ricardo  gomez,f,01/02/2026,desconocido,chimaltenango,food
504310,luis ortega,f,2026-01-12,224.63,chimaltenango,education
501141,valeria  soto,m,08/02/2026,412.83,mixco,food
503234,carmen  diaz,f,2026-02-17,359.96,antigua,retail
502035,pablo hernandez,f,15/02/2026,"457,67",mixco,retail
500388,juan herrera,f,2026-02-18,"202,47",desconocido,education
502866,laura soto,f,2026-02-24,"388,99",quetzaltenango,food
501187,elena ortega,m,2026-01-11,"44,77",mixco,services
502823,carmen ortega,f,13/02/2026,287.01,mixco,education
502865,rene hernandez,m,15/02/2026,"15,66",antigua,education
500422,kevin lopez,m,2026-01-30,224.88,,retail
503302,luis lopez,f,22/01/2026,"474,92",amatitlan,food
501361,andrea ortega,f,2026-01-08,desconocido,mixco,retail
501468,pedro fuentes,m,2026-02-24,desconocido,chimaltenango,retail
500920,valeria  ramirez,f,19/02/2026,"165,87",villa nueva,services
503169,oscar mejia,f,2026-02-08,311.49,mixco,services
501742,miguel reyes,f,2026-01-09,389.75,chimaltenango,retail
503658,daniel ramirez,f,18/02/2026,"355,05",guatemala,food
504873,rene cruz,f,2026-03-01,"413,01",guatemala,retail
501357,gustavo morales,f,31/01/2026,22.65,antigua,retail
502157,oscar perez,f,22/01/2026,desconocido,villa nueva,services
503681,rene herrera,m,2026-02-28,448.59,guatemala,services
504076,carmen morales,m,2026-01-30,"244,83",antigua,education
504369,gabriela alvarez,m,2026-01-06,"159,77",antigua,services
502086,diana diaz,m,16/02/2026,"336,91",escuintla,education
501370,laura perez,m,21/02/2026,desconocido,chimaltenango,education
501123,valeria ortega,m,05/01/2026,"124,53",desconocido,education
502028,luis hernandez,f,2026-01-11,desconocido,quetzaltenango,retail
501182,diana morales,f,2026-02-03,"275,49",amatitlan,retail
503407,fernando  morales,f,2026-01-07,458.92,villa nueva,retail
501099,monica reyes,m,2026-02-15,"114,23",antigua,food
501290,oscar  lopez,m,2026-01-10,"65,18",amatitlan,education
500879,patricia herrera,m,2026-02-25,357.59,desconocido,education
504094,miguel ramirez,desconocido,2026-01-07,368.14,escuintla,services
503734,kevin paz,m,2026-02-04,203.42,escuintla,retail
504811,isabel aguilar,f,2026-02-22,"32,50",quetzaltenango,retail
503541,laura  aguilar,m,10/02/2026,desconocido,quetzaltenango,food
504898,paola  rojas,m,20/02/2026,"122,01",amatitlan,retail
503637,paola lima,m,2026-01-05,8.35,amatitlan,education
502379,miguel molina,m,2026-01-13,"434,54",quetzaltenango,education
500936,fernando nunez,m,2026-01-07,214.18,antigua,services
502963,sofia solis,f,2026-01-10,"163,04",villa nueva,food
500704,hector aguilar,f,11/02/2026,"245,72",chimaltenango,education
500306,oscar vargas,f,2026-01-30,"358,05",guatemala,retail
504421,diana  mazariegos,f,2026-02-16,"306,28",antigua,food
500381,diana cruz,f,2026-02-27,desconocido,villa nueva,retail
501193,gabriela diaz,m,18/01/2026,374.76,mixco,education
503359,kevin ruiz,f,2026-02-22,293.70,mixco,services
500639,carmen soto,f,2026-01-01,"324,91",quetzaltenango,services
500810,carmen ruiz,m,2026-02-04,"210,86",guatemala,education
503103,patricia flores,m,2026-02-12,88.89,antigua,services
503492,monica  castillo,m,2026-01-14,395.76,mixco,education
503261,daniel mejia,m,2026-01-09,"97,29",chimaltenango,retail
502701,luis ramirez,m,2026-02-15,323.01,mixco,education
501704,pablo reyes,m,2026-01-08,desconocido,mixco,food
500234,jose mejia,f,2026-01-30,451.13,antigua,retail
502052,elena  mejia,m,2026-01-23,236.66,chimaltenango,services
500885,fernando  lopez,f,06/01/2026,6.57,guatemala,education
503779,pablo  fuentes,m,2026-02-24,295.80,mixco,services
502636,daniel perez,f,2026-02-07,"485,41",escuintla,services
503437,carmen mazariegos,f,2026-02-05,7.13,mixco,education
500008,daniel  mendez,,2026-01-02,"179,40",mixco,retail
503855,oscar reyes,m,12/01/2026,448.39,antigua,retail
503802,maria gomez,f,01/02/2026,"118,50",guatemala,food
502845,andrea cruz,m,2026-01-13,173.82,antigua,retail
504707,gabriela mejia,f,2026-01-11,174.19,desconocido,education
503065,fernando ruiz,f,2026-02-18,desconocido,mixco,services
501869,isabel mazariegos,f,2026-01-24,446.34,amatitlan,food
504562,andrea soto,f,02/02/2026,"135,44",chimaltenango,retail
504745,patricia  solis,f,2026-01-17,"84,44",villa nueva,food
503370,karla fuentes,f,2026-01-25,285.07,antigua,education
504442,oscar molina,f,2026-02-05,desconocido,antigua,services
500300,maria gomez,f,2026-01-15,149.21,quetzaltenango,food
500682,laura ruiz,m,2026-01-27,"61,96",chimaltenango,education
503583,juan hernandez,f,17/02/2026,desconocido,chimaltenango,food
502094,pablo mazariegos,f,2026-01-16,135.44,amatitlan,food
503613,elena nunez,m,2026-01-06,"194,22",antigua,food
502186,jose perez,f,2026-02-09,6.65,mixco,food
502594,carlos herrera,f,2026-01-12,"84,33",desconocido,food
503108,carmen castillo,m,2026-02-24,399.14,amatitlan,education
503606,ricardo mejia,f,26/01/2026,"302,32",villa nueva,services
504730,patricia nunez,m,2026-01-09,"459,55",chimaltenango,services
500206,oscar morales,,2026-02-17,311.75,escuintla,food
501833,isabel flores,m,2026-02-03,"482,36",villa nueva,education
502924,karla reyes,m,2026-02-24,"17,69",chimaltenango,food
503315,luis aguilar,f,2026-01-08,313.81,mixco,education
501909,ana mendez,m,2026-02-07,170.51,chimaltenango,services
500511,gabriela  alvarez,m,2026-02-10,"167,10",,services
502472,juan mendez,m,2026-02-26,desconocido,chimaltenango,food
503483,ana alvarez,m,2026-02-18,"218,85",villa nueva,education
503713,carlos fuentes,f,2026-02-15,"449,65",mixco,services
503615,diana flores,f,2026-02-04,desconocido,chimaltenango,services
503819,sofia flores,m,22/01/2026,"41,11",guatemala,food
504129,maria mazariegos,m,2026-01-28,"67,40",antigua,food
504900,isabel alvarez,f,2026-01-29,"227,50",villa nueva,food
502570,karla diaz,m,28/02/2026,"414,34",chimaltenango,retail
501359,jose gomez,f,2026-02-08,"320,05",mixco,education
502539,ana solis,f,2026-01-07,desconocido,quetzaltenango,services
501005,gabriela ramirez,f,02/01/2026,"293,71",amatitlan,retail
503288,elena reyes,f,2026-02-04,147.53,quetzaltenango,services
504095,hector lima,,2026-02-07,"441,93",villa nueva,education
501572,ana fuentes,f,2026-02-08,22.99,chimaltenango,food
501261,oscar alvarez,desconocido,2026-02-10,259.43,chimaltenango,education
504808,monica soto,f,2026-01-30,"299,90",antigua,education
500351,andrea lopez,f,18/01/2026,desconocido,desconocido,education
500940,elena mejia,m,2026-01-02,238.13,amatitlan,food
500546,gustavo rojas,f,13/02/2026,"319,01",antigua,food
503550,elena cruz,m,2026-01-18,"196,25",antigua,services
504693,ricardo gomez,m,2026-01-01,"499,86",guatemala,retail
501038,ana ortega,f,2026-02-08,desconocido,guatemala,services
501918,carmen soto,f,2026-02-13,"240,73",escuintla,retail
500154,oscar castillo,desconocido,2026-01-30,"303,87",quetzaltenango,food
500123,gabriela  paz,m,2026-01-02,desconocido,villa nueva,services
502512,paola cruz,m,2026-01-05,desconocido,escuintla,retail
501263,karla mazariegos,m,23/01/2026,488.10,quetzaltenango,retail
504506,sofia alvarez,f,2026-02-06,43.52,guatemala,food
501842,gabriela mejia,f,2026-01-22,"477,08",guatemala,services
503825,carlos mejia,m,2026-01-16,387.87,antigua,services
504049,pedro fuentes,m,09/01/2026,"414,20",amatitlan,retail
501544,patricia castillo,f,2026-02-22,266.49,amatitlan,education
501905,sofia vargas,m,26/01/2026,"1,89",escuintla,education
501274,valeria nunez,f,2026-02-28,"348,25",antigua,food
500947,carmen reyes,f,2026-01-15,"204,51",mixco,food
501083,elena reyes,m,2026-01-22,"313,23",quetzaltenango,retail
503430,kevin herrera,f,2026-01-01,26.83,escuintla,food
500198,daniel rojas,m,09/01/2026,439.75,villa nueva,food
503279,karla ruiz,m,2026-01-26,desconocido,antigua,services
500151,hector aguilar,f,2026-02-26,"3,41",escuintla,food
502739,patricia nunez,f,23/02/2026,79.12,,food
500181,valeria cruz,m,28/02/2026,"84,69",guatemala,services
504738,isabel reyes,m,2026-02-15,"242,33",villa nueva,services
501805,carlos vargas,m,2026-02-25,desconocido,amatitlan,food
504382,ana castillo,f,12/02/2026,"448,06",antigua,food
502699,diana molina,m,2026-02-01,192.08,chimaltenango,education
500258,miguel  alvarez,m,2026-01-19,"345,69",amatitlan,education
500393,karla mendez,m,2026-01-30,277.69,quetzaltenango,food
503094,ricardo ortega,m,2026-02-09,"352,87",villa nueva,education
503006,karla castillo,m,2026-01-07,desconocido,antigua,retail
501506,oscar lopez,m,05/01/2026,462.63,amatitlan,food
500475,carlos lima,f,13/01/2026,desconocido,desconocido,services
504215,pedro vargas,m,2026-01-11,"269,52",mixco,services
504275,gustavo soto,m,2026-01-17,90.44,villa nueva,retail
503410,paola nunez,f,08/02/2026,desconocido,guatemala,services
500687,kevin vargas,m,25/02/2026,362.02,antigua,food
501634,rene  vargas,m,2026-02-06,"121,63",quetzaltenango,food
502346,luis soto,,2026-02-17,417.51,quetzaltenango,retail
502573,valeria nunez,f,2026-01-15,21.45,quetzaltenango,education
501790,isabel aguilar,f,2026-01-17,"118,41",escuintla,retail
500762,hector torres,f,2026-02-24,62.38,mixco,education
501967,juan dominguez,f,26/01/2026,172.58,quetzaltenango,education
502158,carmen  torres,f,2026-01-04,"210,68",chimaltenango,education
501664,juan diaz,f,2026-02-06,160.43,guatemala,food
504899,patricia cruz,f,2026-01-17,"409,86",escuintla,food
502591,patricia ramirez,f,2026-01-18,156.25,escuintla,retail
503792,fernando ramirez,m,2026-02-06,"335,54",villa nueva,services
503378,ricardo lima,m,2026-01-09,65.38,quetzaltenango,services
500650,elena  aguilar,f,2026-02-03,"63,29",villa nueva,food
504554,laura soto,f,2026-01-09,desconocido,amatitlan,retail
503716,pedro paz,m,2026-02-27,"140,90",villa nueva,education
504844,rene ruiz,f,12/02/2026,401.95,escuintla,retail
501035,paola ramirez,m,25/02/2026,desconocido,escuintla,education
500733,pablo lopez,desconocido,2026-02-04,267.47,amatitlan,retail
500685,sofia castillo,f,09/01/2026,"32,63",villa nueva,services
503845,maria castillo,m,2026-02-05,127.24,mixco,retail
504236,andrea flores,m,2026-02-19,"206,86",amatitlan,education
504320,karla ruiz,,2026-01-24,262.58,guatemala,retail
502124,carlos hernandez,f,15/01/2026,252.30,escuintla,retail
501882,sofia cruz,m,02/01/2026,210.30,chimaltenango,education
503625,andrea paz,m,2026-01-27,desconocido,amatitlan,education
502931,kevin  aguilar,m,15/01/2026,159.17,chimaltenango,food
501825,oscar molina,f,2026-02-09,desconocido,quetzaltenango,education
504165,isabel soto,m,2026-01-18,145.43,,retail
500644,elena rojas,m,2026-01-08,"321,43",villa nueva,retail
503381,elena nunez,f,2026-01-03,"118,74",mixco,services
503110,fernando mazariegos,m,2026-01-22,"255,70",quetzaltenango,food
503920,miguel flores,f,2026-01-10,"366,98",guatemala,food
503580,monica castillo,m,2026-02-20,desconocido,amatitlan,education
501551,ricardo hernandez,f,2026-01-03,desconocido,amatitlan,services
501598,monica diaz,f,2026-01-27,"237,67",guatemala,education
503358,luis solis,f,2026-01-08,225.29,amatitlan,retail
503922,pedro diaz,f,2026-01-06,"167,71",guatemala,food
501718,patricia cruz,f,2026-01-24,"40,15",desconocido,education
502757,hector ruiz,m,2026-01-04,"91,82",amatitlan,education
503668,ricardo nunez,f,2026-01-06,278.28,amatitlan,services
504815,laura diaz,m,2026-02-27,405.31,escuintla,services
504637,andrea paz,m,2026-02-21,desconocido,amatitlan,food
502444,kevin diaz,m,2026-02-08,480.61,amatitlan,education
500840,maria molina,m,2026-01-10,desconocido,mixco,food
501614,pedro morales,f,2026-01-22,desconocido,amatitlan,retail
503870,pablo castillo,f,04/02/2026,"279,54",guatemala,food
500166,fernando dominguez,m,2026-02-26,desconocido,,services
504685,patricia gomez,m,2026-02-27,413.24,guatemala,services
504212,valeria  reyes,f,2026-03-01,"445,27",quetzaltenango,food
504407,karla molina,m,19/02/2026,"145,51",amatitlan,retail
503386,gustavo gomez,m,31/01/2026,455.73,quetzaltenango,education
504315,paola ortega,m,23/02/2026,"433,42",guatemala,food
500212,daniel dominguez,f,03/01/2026,"83,42",mixco,education
502683,monica  solis,m,2026-01-21,"289,94",antigua,services
501667,gabriela  torres,m,06/01/2026,"312,77",amatitlan,services
